Geography,Category,Brand Name,Company Name (GBO),Data Type,Unit,2019,2020,2021,2022,2023
Philippines,Mobile Phones,Realme (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,1722.7,5358.1,3923.2,3389.6,2969.3
Philippines,Mobile Phones,Samsung (Samsung Corp),Samsung Corp,Retail Volume,000 units,2535.1,2362.3,2859.4,2656.8,2489.5
Philippines,Mobile Phones,Infinix (Transsion Holdings),Transsion Holdings,Retail Volume,000 units,-,832.5,1074.3,1235.5,1921.2
Philippines,Mobile Phones,Oppo (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,1866.3,1906.9,1922.1,1791.5,1827.3
Philippines,Mobile Phones,Vivo (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,1560.5,1657.2,1740.1,1677.4,1737.8
Philippines,Mobile Phones,Xiaomi (Xiaomi Corp),Xiaomi Corp,Retail Volume,000 units,753,1229,1401.1,1256.8,1225.4
Philippines,Mobile Phones,Huawei (Huawei Technologies Co Ltd),Huawei Technologies Co Ltd,Retail Volume,000 units,1241.8,1268.6,1323.5,1117,1150.5
Philippines,Mobile Phones,Itel (Transsion Holdings),Transsion Holdings,Retail Volume,000 units,-,519.9,670.9,764.8,1109
Philippines,Mobile Phones,Cherry (Cosmic Technologies Inc),Cosmic Technologies Inc,Retail Volume,000 units,2653.8,2023.9,1567.8,1230.8,982.8
Philippines,Mobile Phones,Tecno (Transsion Holdings),Transsion Holdings,Retail Volume,000 units,-,319.3,412,465.6,633.2
Philippines,Mobile Phones,Lenovo (Lenovo Group Ltd),Lenovo Group Ltd,Retail Volume,000 units,753.7,477.5,513,507,496.4
Philippines,Mobile Phones,iPhone (Apple Inc),Apple Inc,Retail Volume,000 units,422.1,412,427.8,420.1,484.4
Philippines,Mobile Phones,myPhone (Solid Group Inc),Solid Group Inc,Retail Volume,000 units,1751.3,1253.9,503,434.4,396.3
Philippines,Mobile Phones,Nokia (Nokia Corp),Nokia Corp,Retail Volume,000 units,194.4,179.5,148.6,135.4,121.6
Philippines,Mobile Phones,HTC (HTC Corp),HTC Corp,Retail Volume,000 units,76.1,74.9,72.4,63.7,57.3
Philippines,Mobile Phones,Starmobile (Star Telecom Alliance Resources Inc),Star Telecom Alliance Resources Inc,Retail Volume,000 units,286.3,159.3,106.8,65.9,44.1
Philippines,Mobile Phones,Asus (AsusTek Computer Inc),AsusTek Computer Inc,Retail Volume,000 units,40.2,35.9,29,20.9,17.6
Philippines,Mobile Phones,Torque (Topstrasse Global Inc),Topstrasse Global Inc,Retail Volume,000 units,327.2,279.1,70.3,19.1,4.7
Philippines,Mobile Phones,Sony (Sony Corp),Sony Corp,Retail Volume,000 units,22,9.4,6.4,3.9,2.7
Philippines,Mobile Phones,Blackberry (BlackBerry Ltd),BlackBerry Ltd,Retail Volume,000 units,-,-,-,-,-
Philippines,Mobile Phones,LG (LG Corp),LG Corp,Retail Volume,000 units,461.2,264.4,44.7,4.4,-
Philippines,Mobile Phones,Others,Others,Retail Volume,000 units,4198.7,1214.9,1100.1,863.9,743.6
Philippines,Mobile Phones,Total,Total,Retail Volume,000 units,20866.3,21838.4,19916.7,18124.6,18414.9
Philippines,Retail,Others,Others,Retail Value RSP excl Sales Tax,PHP million,3545601.4,3332705.3,3430156.2,3721216.4,4043908.8
Philippines,Retail,Total,Total,Retail Value RSP excl Sales Tax,PHP million,4730121.2,4459260.3,4641626,5159367.5,5641421.5
Philippines,Retail Offline,Others,Others,Retail Value RSP excl Sales Tax,PHP million,3452754.8,3203359.1,3289470.4,3527682.2,3777396.2
Philippines,Retail Offline,Total,Total,Retail Value RSP excl Sales Tax,PHP million,4601608.5,4261398.7,4345135.2,4750365.8,5144699.6
Philippines,Non-Grocery Retailers,Others,Others,Retail Value RSP excl Sales Tax,PHP million,1298448.4,959678.8,961099.2,1054316.1,1130144.8
Philippines,Non-Grocery Retailers,Total,Total,Retail Value RSP excl Sales Tax,PHP million,1901558.8,1445287.7,1461283.7,1635001.6,1793911.5
Philippines,Appliances and Electronics Specialists,Others,Others,Retail Value RSP excl Sales Tax,PHP million,266430.8,224700.6,213574.8,232351.1,250877.9
Philippines,Appliances and Electronics Specialists,Total,Total,Retail Value RSP excl Sales Tax,PHP million,321213.2,264569,245248,263618,284707.4
Philippines,Retail E-Commerce,Others,Others,Retail Value RSP excl Sales Tax,PHP million,89540.2,126148,136868.5,188806.7,261052.8
Philippines,Retail E-Commerce,Total,Total,Retail Value RSP excl Sales Tax,PHP million,128512.7,197861.6,296490.7,409001.7,496721.8
Singapore,Mobile Phones,iPhone (Apple Inc),Apple Inc,Retail Volume,000 units,1186.3,1212.6,1275,1252.2,1264.6
Singapore,Mobile Phones,Samsung (Samsung Corp),Samsung Corp,Retail Volume,000 units,844.8,792.5,856.7,850.3,799.4
Singapore,Mobile Phones,Xiaomi (Xiaomi Corp),Xiaomi Corp,Retail Volume,000 units,162.4,171,193.5,191.3,175
Singapore,Mobile Phones,Huawei (Huawei Technologies Co Ltd),Huawei Technologies Co Ltd,Retail Volume,000 units,195,157.2,176.2,130.5,130.6
Singapore,Mobile Phones,Oppo (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,165.1,139,147.3,145.2,113.3
Singapore,Mobile Phones,Realme (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,24.5,75,104,102,102.5
Singapore,Mobile Phones,Google Pixel (Alphabet Inc),Alphabet Inc,Retail Volume,000 units,45.8,38.7,41.5,60,54.2
Singapore,Mobile Phones,Sony (Sony Corp),Sony Corp,Retail Volume,000 units,17,13.2,11.8,10,8.6
Singapore,Mobile Phones,HTC (HTC Corp),HTC Corp,Retail Volume,000 units,12.4,7.9,5.7,4.5,3.6
Singapore,Mobile Phones,LG (LG Corp),LG Corp,Retail Volume,000 units,17,11,9.3,7.4,-
Singapore,Mobile Phones,Nokia (Nokia Corp),Nokia Corp,Retail Volume,000 units,-,-,-,-,-
Singapore,Mobile Phones,Others,Others,Retail Volume,000 units,189.3,156.8,189.8,139.8,108.5
Singapore,Mobile Phones,Total,Total,Retail Volume,000 units,2859.6,2774.8,3010.7,2893.3,2760.2
Singapore,Retail,Others,Others,Retail Value RSP excl Sales Tax,SGD million,15753.6,13481.3,16017.9,18895.4,19602.6
Singapore,Retail,Total,Total,Retail Value RSP excl Sales Tax,SGD million,32749.4,30620.6,34542.3,38537,39637.3
Singapore,Retail Offline,Others,Others,Retail Value RSP excl Sales Tax,SGD million,15006.4,12243.6,14753.1,17537.4,18256.7
Singapore,Retail Offline,Total,Total,Retail Value RSP excl Sales Tax,SGD million,29719.2,25992.5,29110.5,32720.6,33844.2
Singapore,Non-Grocery Retailers,Others,Others,Retail Value RSP excl Sales Tax,SGD million,12126.7,10155.8,12461.1,14641.3,15094.9
Singapore,Non-Grocery Retailers,Total,Total,Retail Value RSP excl Sales Tax,SGD million,21337.9,17094.6,20121.5,23321.4,24196.1
Singapore,Appliances and Electronics Specialists,Others,Others,Retail Value RSP excl Sales Tax,SGD million,2627.2,3019.2,3722,4111.6,4244.2
Singapore,Appliances and Electronics Specialists,Total,Total,Retail Value RSP excl Sales Tax,SGD million,3983.1,4098.7,4832.3,5257.6,5394.2
Singapore,Retail E-Commerce,Others,Others,Retail Value RSP excl Sales Tax,SGD million,526.6,1025.8,1054.5,1104.9,1111.5
Singapore,Retail E-Commerce,Total,Total,Retail Value RSP excl Sales Tax,SGD million,3030.2,4628.1,5431.8,5816.4,5793.1
South Korea,Mobile Phones,Samsung (Samsung Corp),Samsung Corp,Retail Volume,000 units,10888.2,10408.1,13097,12328.9,11049.6
South Korea,Mobile Phones,iPhone (Apple Inc),Apple Inc,Retail Volume,000 units,2426.2,2520.6,2961.7,3100,3000
South Korea,Mobile Phones,Xiaomi (Xiaomi Corp),Xiaomi Corp,Retail Volume,000 units,119.3,83.5,75.2,73,71.6
South Korea,Mobile Phones,Huawei (Huawei Technologies Co Ltd),Huawei Technologies Co Ltd,Retail Volume,000 units,207.7,124.6,99.7,69.8,55.8
South Korea,Mobile Phones,LG (LG Corp),LG Corp,Retail Volume,000 units,3013.7,2360.6,708.2,-,-
South Korea,Mobile Phones,Vega (Pantech Group),Pantech Group,Retail Volume,000 units,-,-,-,-,-
South Korea,Mobile Phones,Others,Others,Retail Volume,000 units,295.9,548.5,627.8,999.3,996.5
South Korea,Mobile Phones,Total,Total,Retail Volume,000 units,16950.9,16046,17569.6,16570.9,15173.5
South Korea,Retail,Others,Others,Retail Value RSP excl Sales Tax,KRW billion,124364.9,110300.1,105083.2,106759.5,109364.6
South Korea,Retail,Total,Total,Retail Value RSP excl Sales Tax,KRW billion,343375.4,351188.4,379592.1,406167.8,433439.9
South Korea,Retail Offline,Others,Others,Retail Value RSP excl Sales Tax,KRW billion,107121.4,91268.6,89273.4,91767.5,95498.2
South Korea,Retail Offline,Total,Total,Retail Value RSP excl Sales Tax,KRW billion,233965.7,214087.4,218955.5,226897.4,234794.3
South Korea,Non-Grocery Retailers,Others,Others,Retail Value RSP excl Sales Tax,KRW billion,60087.5,51156.5,51079.5,53102.5,56545.8
South Korea,Non-Grocery Retailers,Total,Total,Retail Value RSP excl Sales Tax,KRW billion,117183.4,103666.9,108054.7,112631.2,118104.8
South Korea,Appliances and Electronics Specialists,Others,Others,Retail Value RSP excl Sales Tax,KRW billion,15580,13727.9,11885.2,11501.2,12331.1
South Korea,Appliances and Electronics Specialists,Total,Total,Retail Value RSP excl Sales Tax,KRW billion,25655.9,24244.8,22566.8,21113.7,21649
South Korea,Retail E-Commerce,Others,Others,Retail Value RSP excl Sales Tax,KRW billion,14347.9,16407.4,13017.4,12042.8,10801
South Korea,Retail E-Commerce,Total,Total,Retail Value RSP excl Sales Tax,KRW billion,109409.7,137101,160636.6,179270.4,198645.6
Taiwan,Mobile Phones,iPhone (Apple Inc),Apple Inc,Retail Volume,000 units,1438.7,2299.9,2157.3,2427.9,2275.4
Taiwan,Mobile Phones,Samsung (Samsung Corp),Samsung Corp,Retail Volume,000 units,1482.6,1572.3,1436.4,1217,1042.8
Taiwan,Mobile Phones,Oppo (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,526.4,467.3,555.8,520.9,500.5
Taiwan,Mobile Phones,Vivo (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,177.2,376.2,280.7,278.2,269.5
Taiwan,Mobile Phones,Realme (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,164.1,248.8,258.7,242.8,139.9
Taiwan,Mobile Phones,Xiaomi (Xiaomi Corp),Xiaomi Corp,Retail Volume,000 units,466,254.9,291.7,110.3,123.5
Taiwan,Mobile Phones,Asus (AsusTek Computer Inc),AsusTek Computer Inc,Retail Volume,000 units,564.4,145.6,137.6,131.5,110.7
Taiwan,Mobile Phones,Sony (Sony Corp),Sony Corp,Retail Volume,000 units,156.9,61.3,50.6,55.6,52.9
Taiwan,Mobile Phones,Benten (Compal Electronics Inc),Compal Electronics Inc,Retail Volume,000 units,56.4,49.4,40.7,43.9,34.6
Taiwan,Mobile Phones,Far EasTone (Far Eastone Telecommunications Co Ltd),Far Eastone Telecommunications Co Ltd,Retail Volume,000 units,60.1,50.4,41.6,32.5,25.3
Taiwan,Mobile Phones,HTC (HTC Corp),HTC Corp,Retail Volume,000 units,439.7,121.4,88.1,25.3,19.2
Taiwan,Mobile Phones,Taiwan Mobile (Taiwan Mobile Co Ltd),Taiwan Mobile Co Ltd,Retail Volume,000 units,33,29.3,22.6,18,13.9
Taiwan,Mobile Phones,Mobia (Asia Pacific Telecom Co Ltd),Asia Pacific Telecom Co Ltd,Retail Volume,000 units,31.2,26.5,21.3,16.2,12.4
Taiwan,Mobile Phones,Huawei (Huawei Technologies Co Ltd),Huawei Technologies Co Ltd,Retail Volume,000 units,238.9,106.2,62.2,10.6,9.6
Taiwan,Mobile Phones,Hugiga (Hugiga International Co Ltd),Hugiga International Co Ltd,Retail Volume,000 units,13.7,12,10,11.6,9.4
Taiwan,Mobile Phones,Inhon (Inhon Group),Inhon Group,Retail Volume,000 units,14,12.2,10.1,6.3,4.7
Taiwan,Mobile Phones,BenQ (BenQ Corp),BenQ Corp,Retail Volume,000 units,13.4,11.3,8.5,-,-
Taiwan,Mobile Phones,Blackberry (BlackBerry Ltd),BlackBerry Ltd,Retail Volume,000 units,-,-,-,-,-
Taiwan,Mobile Phones,LG (LG Corp),LG Corp,Retail Volume,000 units,161.4,72.8,77.1,-,-
Taiwan,Mobile Phones,Lumia (Microsoft Corp),Microsoft Corp,Retail Volume,000 units,-,-,-,-,-
Taiwan,Mobile Phones,Panasonic (Panasonic Corp),Panasonic Corp,Retail Volume,000 units,29.9,25.8,10.3,-,-
Taiwan,Mobile Phones,Others,Others,Retail Volume,000 units,757.5,350.4,126.3,56.2,277.7
Taiwan,Mobile Phones,Total,Total,Retail Volume,000 units,6825.6,6293.9,5687.4,5204.8,4922.1
Taiwan,Retail,Others,Others,Retail Value RSP excl Sales Tax,TWD million,1998671.1,1996249.5,2003631.8,2132812.2,2246116.4
Taiwan,Retail,Total,Total,Retail Value RSP excl Sales Tax,TWD million,3225360.6,3340183.4,3448663,3749714.8,3968157.4
Taiwan,Retail Offline,Others,Others,Retail Value RSP excl Sales Tax,TWD million,1883169.2,1870385.6,1850750.8,1964762.2,2074320.3
Taiwan,Retail Offline,Total,Total,Retail Value RSP excl Sales Tax,TWD million,2920066.4,2967331.2,2984608.8,3235078.6,3441170
Taiwan,Non-Grocery Retailers,Others,Others,Retail Value RSP excl Sales Tax,TWD million,1150386.2,1122515.1,1097477.9,1183030.8,1258855.6
Taiwan,Non-Grocery Retailers,Total,Total,Retail Value RSP excl Sales Tax,TWD million,1565025.6,1541188.2,1518692.2,1665198.3,1786211.3
Taiwan,Appliances and Electronics Specialists,Others,Others,Retail Value RSP excl Sales Tax,TWD million,172002.9,173567.2,192941.5,193068.1,186181.5
Taiwan,Appliances and Electronics Specialists,Total,Total,Retail Value RSP excl Sales Tax,TWD million,237872.8,240346.2,268744.6,273582,265374.5
Taiwan,Retail E-Commerce,Others,Others,Retail Value RSP excl Sales Tax,TWD million,94919.2,104951.7,131162.8,144825.2,148136.5
Taiwan,Retail E-Commerce,Total,Total,Retail Value RSP excl Sales Tax,TWD million,305294.2,372852.1,464054.2,514636.1,526987.4
Thailand,Mobile Phones,Samsung (Samsung Corp),Samsung Corp,Retail Volume,000 units,4097.3,3955.2,4339,4373.4,3923.2
Thailand,Mobile Phones,Oppo (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,3168,3937.9,4134.8,3713,3337.1
Thailand,Mobile Phones,iPhone (Apple Inc),Apple Inc,Retail Volume,000 units,1624.7,1445,1499.5,1481.3,1705.3
Thailand,Mobile Phones,Xiaomi (Xiaomi Corp),Xiaomi Corp,Retail Volume,000 units,549.3,870.9,1733.2,1572.9,1502.8
Thailand,Mobile Phones,Vivo (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,1932.9,2269.9,2502.6,1995.8,1394.6
Thailand,Mobile Phones,Huawei (Huawei Technologies Co Ltd),Huawei Technologies Co Ltd,Retail Volume,000 units,3356.1,2997.5,2398,1558.7,1166.7
Thailand,Mobile Phones,Realme (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,690.2,1411.3,1721.7,1453.8,1161.3
Thailand,Mobile Phones,Lenovo (Lenovo Group Ltd),Lenovo Group Ltd,Retail Volume,000 units,520,422.2,474.6,522.1,469.2
Thailand,Mobile Phones,Nokia (Nokia Corp),Nokia Corp,Retail Volume,000 units,705.3,663.8,516.1,428.4,321.9
Thailand,Mobile Phones,Wiko (Tinno Mobile Technology Corp),Tinno Mobile Technology Corp,Retail Volume,000 units,984.2,343.3,174.2,138.9,122.1
Thailand,Mobile Phones,Sony (Sony Corp),Sony Corp,Retail Volume,000 units,78,31.1,25.8,24.5,23
Thailand,Mobile Phones,Asus (AsusTek Computer Inc),AsusTek Computer Inc,Retail Volume,000 units,30.1,23.1,18.5,15.7,13.3
Thailand,Mobile Phones,I-Mobile (Samart Corp Plc),Samart Corp Plc,Retail Volume,000 units,-,-,-,-,-
Thailand,Mobile Phones,LG (LG Corp),LG Corp,Retail Volume,000 units,77,29.5,7.3,-,-
Thailand,Mobile Phones,ZTE (ZTE Corp),ZTE Corp,Retail Volume,000 units,-,-,-,-,-
Thailand,Mobile Phones,Others,Others,Retail Volume,000 units,1297.5,253.7,325.6,340.4,323.4
Thailand,Mobile Phones,Total,Total,Retail Volume,000 units,19110.5,18654.4,19870.8,17618.8,15463.8
Thailand,Retail,Others,Others,Retail Value RSP excl Sales Tax,THB million,2315397.1,2159743.6,2006343,2421244.1,2544949.5
Thailand,Retail,Total,Total,Retail Value RSP excl Sales Tax,THB million,3563451.3,3397851.6,3368717.9,4029285,4323945.4
Thailand,Retail Offline,Others,Others,Retail Value RSP excl Sales Tax,THB million,2208021.7,1975595.1,1704345.1,1977321,2073253.5
Thailand,Retail Offline,Total,Total,Retail Value RSP excl Sales Tax,THB million,3342685.3,3023024.6,2763669.9,3208416.4,3399975.6
Thailand,Non-Grocery Retailers,I-Mobile (Samart Corp Plc),Samart Corp Plc,Retail Value RSP excl Sales Tax,THB million,247.9,297.4,-,-,-
Thailand,Non-Grocery Retailers,Others,Others,Retail Value RSP excl Sales Tax,THB million,951226.2,813795.6,736522.6,831538.9,886406.9
Thailand,Non-Grocery Retailers,Total,Total,Retail Value RSP excl Sales Tax,THB million,1333495.4,1148055.2,1121804.6,1289046.5,1379153.3
Thailand,Appliances and Electronics Specialists,I-Mobile (Samart Corp Plc),Samart Corp Plc,Retail Value RSP excl Sales Tax,THB million,247.9,297.4,-,-,-
Thailand,Appliances and Electronics Specialists,Others,Others,Retail Value RSP excl Sales Tax,THB million,260297.9,229669.6,180554.4,217714.9,236466.5
Thailand,Appliances and Electronics Specialists,Total,Total,Retail Value RSP excl Sales Tax,THB million,308095.9,278809,238577,288777.4,309773.9
Thailand,Retail E-Commerce,Others,Others,Retail Value RSP excl Sales Tax,THB million,77919.9,149482.5,263877,406442,433008.4
Thailand,Retail E-Commerce,Total,Total,Retail Value RSP excl Sales Tax,THB million,220766,374827,605048,820868.6,923969.7
Vietnam,Mobile Phones,Samsung (Samsung Corp),Samsung Corp,Retail Volume,000 units,4802.2,4606.2,5542.2,4962.7,4613.4
Vietnam,Mobile Phones,Oppo (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,3879.2,4010,4380.4,3829.6,3081.1
Vietnam,Mobile Phones,iPhone (Apple Inc),Apple Inc,Retail Volume,000 units,1534.5,1372.4,1610.2,2030,2115.4
Vietnam,Mobile Phones,Xiaomi (Xiaomi Corp),Xiaomi Corp,Retail Volume,000 units,1125,1580,2279.9,2125,2060.4
Vietnam,Mobile Phones,Nokia (Nokia Corp),Nokia Corp,Retail Volume,000 units,2843.1,2596,2208.7,1944.9,1675.7
Vietnam,Mobile Phones,Realme (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,396.1,572.1,958.2,930.9,842.5
Vietnam,Mobile Phones,Vivo (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,795,961.1,1589.9,920,804.8
Vietnam,Mobile Phones,Tecno (Transsion Holdings),Transsion Holdings,Retail Volume,000 units,-,-,431.4,599.7,563.4
Vietnam,Mobile Phones,Masstel (Masscom Corp),Masscom Corp,Retail Volume,000 units,472,485.8,506.1,540.7,469.7
Vietnam,Mobile Phones,Mobell (Mobell Imex Co Ltd),Mobell Imex Co Ltd,Retail Volume,000 units,148.3,133.5,120.5,108.7,101.6
Vietnam,Mobile Phones,Infinix (Transsion Holdings),Transsion Holdings,Retail Volume,000 units,-,-,65.5,91.1,85.6
Vietnam,Mobile Phones,Itel (Transsion Holdings),Transsion Holdings,Retail Volume,000 units,-,-,49.1,68.3,64.2
Vietnam,Mobile Phones,LG (LG Corp),LG Corp,Retail Volume,000 units,145,127.2,24.4,1.1,0
Vietnam,Mobile Phones,Huawei (Huawei Technologies Co Ltd),Huawei Technologies Co Ltd,Retail Volume,000 units,789.6,695.7,-,-,-
Vietnam,Mobile Phones,Vsmart (Masan Group Corp),Masan Group Corp,Retail Volume,000 units,600,1950,650,5,-
Vietnam,Mobile Phones,Others,Others,Retail Volume,000 units,3224.4,2153.9,379.2,68.8,51.7
Vietnam,Mobile Phones,Total,Total,Retail Volume,000 units,20754.5,21243.8,20795.8,18226.5,16529.4
Vietnam,Retail,Others,Others,Retail Value RSP excl Sales Tax,VND billion,2115042.1,2234031.6,2100196.8,2253079.2,2380851.9
Vietnam,Retail,Total,Total,Retail Value RSP excl Sales Tax,VND billion,2426088,2618506.6,2575013.8,2823551.8,3004262.5
Vietnam,Retail Offline,Others,Others,Retail Value RSP excl Sales Tax,VND billion,2063642.1,2161896.3,2007634.3,2161361,2276369.4
Vietnam,Retail Offline,Total,Total,Retail Value RSP excl Sales Tax,VND billion,2316830.5,2426201.6,2294668.3,2487137.3,2590472.7
Vietnam,Non-Grocery Retailers,Others,Others,Retail Value RSP excl Sales Tax,VND billion,989927.9,1016923.4,971006.1,1041602.3,1084915.2
Vietnam,Non-Grocery Retailers,Total,Total,Retail Value RSP excl Sales Tax,VND billion,1154777,1174444.8,1137374.9,1240744.1,1268475.8
Vietnam,Appliances and Electronics Specialists,Others,Others,Retail Value RSP excl Sales Tax,VND billion,135962.3,141529.8,131953.7,137892,115753
Vietnam,Appliances and Electronics Specialists,Total,Total,Retail Value RSP excl Sales Tax,VND billion,267481.1,262072.2,255423.1,275193.6,228981.6
Vietnam,Retail E-Commerce,Others,Others,Retail Value RSP excl Sales Tax,VND billion,51009.7,70993.1,90080.8,86227.3,98376.3
Vietnam,Retail E-Commerce,Total,Total,Retail Value RSP excl Sales Tax,VND billion,109257.6,192305,280345.4,336414.5,413789.8
Australia,Mobile Phones,iPhone (Apple Inc),Apple Inc,Retail Volume,000 units,3770.2,3964.8,4191.4,4506.8,4569
Australia,Mobile Phones,Samsung (Samsung Corp),Samsung Corp,Retail Volume,000 units,2359.5,2540,2872.8,2993.4,2944.6
Australia,Mobile Phones,Oppo (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,491.2,556.2,584,623.6,627.7
Australia,Mobile Phones,Google Pixel (Alphabet Inc),Alphabet Inc,Retail Volume,000 units,310.7,300.3,301.4,308.5,313.8
Australia,Mobile Phones,Nokia (Nokia Corp),Nokia Corp,Retail Volume,000 units,268.1,263.5,263.7,247.5,230.8
Australia,Mobile Phones,Motorola (Lenovo Group Ltd),Lenovo Group Ltd,Retail Volume,000 units,197.7,190.8,179,164.4,129.2
